area,perimeter,aspect_ratio,circularity,solidity,equivalent_diameter,mean_hue,mean_saturation,mean_value,lbp_mean,edge_density,hu1,hu2,hu3,label
6455,335.9066345691681,1.098901098901099,0.7189007671787945,0.953612054956419,90.65738393129087,15.034856700232378,120.58915569326103,146.92997676219986,4.633307513555383,82.36638264910921,1.8310122801638025,8.840747882242056,12.36640580633186,pineapple
7329,334.16652023792267,0.85,0.824762133089639,0.996939400122424,96.60006533830092,14.692863965070268,91.85468686041752,89.5621503615773,4.664756446991404,76.33647155137126,1.8065325905430558,6.774613330967709,11.203386740774434,pineapple
6635,361.279217839241,1.1363636363636365,0.6387998878274778,0.9434096402673112,91.91269977167359,13.977543330821401,132.26224566691786,140.4224566691786,4.651695553880934,86.81914091936699,1.8112447518200112,6.9837016015412114,10.50706856310738,pineapple
3385486,33187.51157093048,0.4053174172544764,0.038626157456987796,0.7015391756492062,2076.182711937287,40.01892017866859,103.62934007111534,128.83361709367577,4.658906284060841,24.05784871064302,1.2391588937784226,2.95715604683203,5.983466621550721,pineapple
6222,343.96550989151,1.032967032967033,0.6608609288298991,0.9416572077185017,89.00615960337903,13.498392799742849,129.4524268723883,134.9302475088396,4.597074895531983,80.20491803278688,1.8184997193337145,8.14476065343383,9.018136549225705,pineapple
5787,335.6223636865616,1.1604938271604939,0.645597088337788,0.944662095984329,85.83843687639231,13.467945394850528,129.99084154138586,121.50768964921376,4.677553136340072,78.91912908242612,1.8106674247487702,6.965014546355261,13.5621186289973,pineapple
11340,838.0802941322327,0.9440559440559441,0.20288580395770855,0.7363397292295705,120.16046120624182,50.46093474426808,216.0352733686067,115.36675485008818,4.779365079365079,79.22089947089947,1.7259391708050051,7.943422898753966,7.428271701425961,pineapple
6610,355.2792183160782,1.1235955056179776,0.6580694265388959,0.9428041648837541,91.73937753603643,13.9642965204236,132.32783661119515,139.7069591527988,4.649773071104387,87.84190620272315,1.8094502134438806,6.951544372462046,10.478291901038034,pineapple
6535,354.6934313774109,0.87,0.6527534327156326,0.9451836852762511,91.21743487318797,14.649273144605967,135.04774292272378,140.38775822494262,4.757459831675593,86.27467482785003,1.8160854852617299,7.217174245711647,9.964763755572148,pineapple
7238,333.33809316158295,0.85,0.8185751367313133,0.994914089347079,95.99847824206958,15.013677811550153,75.5889748549323,88.24288477479966,4.6989499861840285,81.27728654324399,1.8073805212526028,6.784341305026322,11.138588651182594,pineapple
568396,12822.858857870102,1.606425702811245,0.043440133678677204,0.7109184407962993,850.7080958056574,41.601182978064585,188.31056692869055,79.85806198495415,4.734563578913293,16.569733073420643,1.431018599302909,4.050390830079463,6.200906749218606,pineapple
6540,349.2792181968689,0.9175257731958762,0.673662107794155,0.9412103331654313,91.25232392968391,13.957951070336392,129.61299694189603,141.04556574923546,4.787003058103975,86.13073394495413,1.8199785687653989,8.000155816562465,10.185358690660445,pineapple
6602,359.5218588113785,0.89,0.6418518289343393,0.9440194466290126,91.68384522009067,13.671614662223568,130.98576189033625,137.34262344744016,4.777643138442896,86.94410784610724,1.8200340150932652,7.538875783699029,10.335086514855597,pineapple
7224,330.16652023792267,0.86,0.8327632208711108,0.9978589681607846,95.90559144891822,14.75719822812846,88.3482834994463,90.88399778516057,4.674972314507198,82.70556478405315,1.8033002672665506,6.662740045910512,10.300176394911832,pineapple
3091031,27251.751805067062,0.46104276508494435,0.05230273202263406,0.6966114957097185,1983.8404429797963,39.62586043297527,137.85894382812725,122.02901394389121,4.625924812789002,28.174536263143267,1.2122159835121569,2.904538789774892,9.696476631955926,pineapple
6741,341.0782073736191,1.1235955056179776,0.728159043408203,0.9676308045647025,92.64398399820537,13.667705088265835,99.39549028334075,116.82153983088563,4.665776591010236,79.66622162883846,1.8289803750143354,8.085864910805157,12.14002456264314,pineapple
6456,346.3502857685089,1.0104166666666667,0.6763045124319808,0.9449648711943794,90.66440591991,14.829615861214375,120.3622986369269,145.52013630731102,4.614622057001239,85.1974907063197,1.8282846529795533,8.323171050809455,11.343119658022434,pineapple
7234,329.5807330608368,0.85,0.8368829841630084,0.9973116426552698,95.97194833186501,14.421896599391761,95.51562068012164,90.70044235554327,4.664086259330937,79.524467790987,1.8040869337553502,6.713097227912666,10.84533512998353,pineapple
7303,329.8650059700012,1.0869565217391304,0.8434098597077645,0.9935378545677165,96.42856628199391,14.844310557305217,94.19622073120635,113.4466657537998,4.602492126523346,72.97685882514035,1.8287718134877495,8.58043949758223,10.75919162151427,pineapple
6585,357.7644993066788,0.9484536082474226,0.6465039102817922,0.9406470966359546,91.56572722411507,14.199392558845862,147.82930903568717,144.3983295368261,4.745026575550494,88.02050113895217,1.8226354541270893,7.869576602069819,10.530553376405765,pineapple
3258651,58569.50345337391,1.6126924871675221,0.011937259363131445,0.5169582939405888,2036.920056283698,42.118143673563075,150.09802583952685,89.78261986325016,5.036465396263669,16.61050232135936,1.0697896575885961,3.1413539348879187,5.800910603238101,pineapple
5730,326.1076453924179,1.2048192771084338,0.6770839585150078,0.9378836238644733,85.41465091734838,15.458638743455497,134.64275741710296,144.51797556719023,4.652879581151833,83.44240837696336,1.8216875448362486,7.529892075326493,11.344985940912585,pineapple
90957,4156.605451464653,0.9023904382470119,0.06615587014235157,0.5586593208159054,340.30875579461105,35.476983629627185,120.14973009224138,118.18825379025253,4.663753202062513,51.64088525347142,1.3074924017776965,4.58251174284213,5.101261988958315,pineapple
6384,360.59292709827423,1.1235955056179776,0.6169760908121873,0.9287169042769857,90.15742483894091,14.31062030075188,138.50673558897242,138.14129072681703,4.62421679197995,84.84022556390977,1.8077108018898262,7.161164277074406,8.81015647083855,pineapple
6598,339.27921855449677,0.9278350515463918,0.720290450333434,0.959709090909091,91.65606644495826,15.07790239466505,157.8137314337678,147.99863595028796,4.70733555622916,84.87117308275235,1.822670708718224,7.76987390804234,10.851222158082662,pineapple
7127,330.1665199995041,0.83,0.8215813238815163,0.994557633268211,95.25953094219761,14.52967588045461,83.92409148309247,91.70352181843693,4.696365932369861,81.39820401290866,1.7973257809838161,6.483113281595755,10.750419466627973,pineapple
5860,321.48022842407227,1.3333333333333333,0.7125230915110735,0.9775627658687129,86.37814383365767,16.05409556313993,76.78037542662116,88.66757679180887,4.7433447098976105,77.41382252559727,1.7878782478595643,6.292168550284206,8.893483600650956,pineapple
6412,318.75230646133423,1.2987012987012987,0.7930429446811995,0.9898116702686014,90.35492217273979,14.983000623830318,96.45134123518403,94.07485963817841,4.7014971927635685,76.9931378665003,1.7962335673879564,6.4388911275067136,9.976864120488948,pineapple
67570,2857.828760266304,0.45228215767634855,0.1039660102259572,0.7430255445958279,293.31347742262875,40.14980020719254,145.15561639780967,192.418366138819,4.801391149918603,88.36880272310196,1.262725652537493,3.05596964601716,9.109282400287626,pineapple
6585,347.0365768671036,0.9,0.6870923949653855,0.941319419626903,91.56572722411507,14.85770690964313,157.87182991647686,148.30493545937736,4.756112376613515,86.00683371298406,1.820025251155478,7.638548035195824,10.609420556930292,pineapple
179596,4428.1760815382,0.40415140415140416,0.11509508027976326,0.8099797500552476,478.19319241939894,28.634112118309986,137.22982694492083,147.98705427737812,4.740478629813581,74.15752578008419,1.3390061202073056,3.2544508290771903,6.141466626893446,pineapple
845743,11226.823167562485,0.6926503340757239,0.08432075987000985,0.7821553355319255,1037.7058505583125,58.554000446944286,89.17449154175678,91.83343048656624,4.828121545197536,67.9862913438243,1.6582334054401133,5.957740754112661,6.728732259530645,pineapple
6728,314.00714004039764,1.1494252873563218,0.857465785832637,0.9965192920091831,92.55460905313238,13.18192627824019,101.76099881093936,115.10894768133174,4.636741973840666,81.90472651605232,1.8247964347952308,7.458105016567137,11.11669993599462,pineapple
1323155,18131.476833343506,0.796875,0.0505771353350035,0.7525781170460304,1297.9573451443057,41.30952685059574,93.8136809368517,139.7671648446327,4.587937921105237,46.78403134931282,1.62663099679029,5.0774026727955155,7.783878007496256,pineapple
6379,333.5218585729599,1.1363636363636365,0.7206325283075091,0.9526583034647551,90.1221119141446,14.328891675811256,121.6240790092491,143.10754036682866,4.646653080420129,83.9473271672676,1.8269045012775884,8.164735411343827,10.97530739837367,pineapple
5587,318.20815002918243,1.1975308641975309,0.6933714222331595,0.9459070515533734,84.34209705974446,14.824592804725254,133.961159835332,143.8321102559513,4.67728655808126,84.71093610166457,1.817819301776298,7.183534765850544,11.596326937039832,pineapple
7339,335.3380928039551,0.85,0.8201267391138478,0.9958613203066694,96.66594549690889,14.824908025616569,91.74928464368442,89.472952718354,4.648317209429077,76.71889903256574,1.8065882092741044,6.786961060196353,11.125941518815033,pineapple
7441,337.0365779399872,1.075268817204301,0.8231653770527245,0.9881806108897743,97.33537616085093,14.744926757156296,93.18303991399006,114.32885364870313,4.616449401962102,71.31501142319581,1.82615119881495,8.41297828802799,10.40424029783074,pineapple
7231,330.5096662044525,0.84,0.8318401807867268,1.0011768778123917,95.95204608542728,14.898630894758679,90.34559535333979,91.25611948554834,4.703913704881759,82.48444198589407,1.7994252516747695,6.572545245418213,10.302424271552793,pineapple
6859,323.379723072052,1.1494252873563218,0.8242236982604915,0.9851346499102334,93.45132442795276,17.54833066044613,75.29844000583175,87.6777955970258,4.680419886280799,72.01268406473247,1.8210784581861132,7.4569442394848275,10.967686704797242,pineapple
6522,368.10764491558075,1.1111111111111112,0.604840668076773,0.9293908086925543,91.12666081209566,14.808800981294082,137.1444342226311,138.92532965348053,4.608402330573444,85.46918123275069,1.807059631771283,7.185073320386563,8.764166987399339,pineapple
7106,322.83556747436523,1.098901098901099,0.8567859094027996,0.9973333333333333,95.11908433583697,13.573599774838165,100.54601745004221,116.59048691246834,4.6132845482690685,81.71052631578948,1.8301765927906037,8.025306894959265,11.657376673966299,pineapple
6635,345.6223636865616,0.91,0.6979866549261942,0.9442823596385114,91.91269977167359,14.508364732479276,158.36759608138658,147.26556141672947,4.751469480030143,87.47249434815373,1.8239077166667341,7.744855467361873,11.154249257132362,pineapple
323110,4455.877526879311,0.4983922829581994,0.20450021666704576,0.787961702978603,641.4019249264679,39.90119773451766,229.013660982328,114.45800191885117,5.202154065179041,4.842561356813469,1.208583516894011,3.0325265978081393,4.485524998460141,pineapple
6612,368.69343185424805,0.92,0.6112401972256738,0.9257262863143157,91.75325536344145,14.145493042952207,128.79189352692075,143.1237144585602,4.738203266787659,85.4627949183303,1.8198650382297943,8.145633031642959,10.146430215478416,pineapple
6405,353.2792179584503,0.89,0.6449006541172653,0.93963177583804,90.30558833222182,14.810148321623732,140.87790788446526,142.31147540983608,4.767369242779079,86.55269320843091,1.8170734212838138,7.454593722300237,9.707723317886018,pineapple
7431,335.6812399625778,0.85,0.828710771583942,0.9983206824746423,97.26994940333316,14.900686314089624,94.02529942134302,88.38002960570583,4.6323509621854395,75.80339119903108,1.8073873810219998,6.823453026500319,11.741981213889186,pineapple
6683,347.3797229528427,0.9375,0.6959409573053715,0.9616519174041298,92.24456557144758,14.439922190632949,156.93475983839593,145.7813856052671,4.7228789465808765,85.35612748765524,1.8245412038081918,7.897291596026943,10.959864680801873,pineapple
6633,350.3502857685089,0.91,0.679070570068966,0.9475714285714286,91.89884602228874,13.334840946781245,130.28720036182722,137.61540780943767,4.755917382783054,84.76933514246947,1.822736500580991,7.882454811432147,10.366259868757895,pineapple
6369,341.62236428260803,0.8865979381443299,0.6857858578034426,0.9540858362669463,90.05144452155253,14.370230805463967,135.1369131731826,139.79572931386403,4.769351546553619,84.59962317475271,1.8184410499282997,7.37729688047182,10.105501719608887,pineapple
6571,348.693431019783,0.9,0.6791313824074492,0.9495664739884393,91.46833904939324,15.031502054481814,155.6562167097854,147.92421244863795,4.688023131943388,85.64678131182468,1.8204521612896085,7.543691634159633,10.992170986850544,pineapple
6585,358.69343173503876,0.9,0.6431596572734017,0.939506348979883,91.56572722411507,13.821108580106301,131.93895216400912,137.30478359908884,4.75960516324981,83.60592255125285,1.8215406345136396,7.5402184624477755,10.566466272724771,pineapple
5916,341.7644991874695,1.1764705882352942,0.636479078448648,0.9263289751820246,86.78989080908687,15.4579107505071,116.33637592968222,130.73512508451657,4.65736984448952,74.22413793103448,1.8257469643569002,8.164078810662355,13.923724117277002,pineapple
6043,335.86500430107117,1.144578313253012,0.673182703938026,0.9521033559161809,87.71651252093068,13.612113188813503,134.05080258149925,126.16233658778752,4.666721826907166,82.36968393182194,1.8080706515249063,6.736667120858846,12.148137975145548,pineapple
7275,333.33809316158295,0.84,0.8227596186405505,0.9933774834437086,96.24353322664494,14.05278350515464,93.4373883161512,91.50006872852234,4.647285223367698,81.00412371134021,1.8084606580910128,6.8271622133361145,11.201039106412646,pineapple
6376,350.69343173503876,0.87,0.6514827315318631,0.9418716301056208,90.10091751603531,14.610100376411543,136.46533877038897,140.28544542032623,4.736825595984944,83.46690715181933,1.8198934964832678,7.517992018840214,10.037814067220241,pineapple
6270,344.35028529167175,1.1149425287356323,0.6644717330754059,0.9378505721337222,89.34882173531709,13.517543859649123,132.42902711323765,138.4993620414673,4.665709728867624,85.36602870813397,1.814672190973962,7.379549629412701,10.51062366218915,pineapple
170836,4217.829971313477,0.38270142180094785,0.12067328104971349,0.7270715363384681,466.3851958031861,29.41507644758716,139.16748811725867,134.16912126249736,4.623440024350839,53.7342539043293,1.1052469371549556,2.5542677996226577,8.350786736816067,pineapple
6555,356.2081501483917,0.88,0.6491945361477018,0.9443884166546607,91.35691115476152,14.617848970251716,134.40594965675058,140.38703279938977,4.712890922959573,84.49427917620137,1.8170775778838946,7.267447253933274,10.149073122992977,pineapple
6148,343.6223636865616,1.0898876404494382,0.6543059672123671,0.9333535752239259,88.47528875924498,13.401268705270006,131.07205595315548,134.83897202342226,4.616785946649316,80.54814573845152,1.8179727771643417,7.975719385575584,9.290861626469722,pineapple
6074,349.33809316158295,1.3513513513513513,0.6254502362520076,0.9602402972097067,87.94121328888622,15.830918669739875,94.12726374711886,94.49604873230162,4.676819229502799,79.76621666117879,1.7839761883080756,6.259613837464521,9.406264841069058,pineapple
6609,358.6934313774109,0.9278350515463918,0.6455037484276298,0.94293051790555,91.73243783501391,14.18126796792253,130.02360417612346,143.07338477833258,4.721591768800121,84.34407625964593,1.8222697157205439,8.28342789814821,10.86484669552885,pineapple
7261,332.99494779109955,0.85,0.8228695883062428,0.993296853625171,96.15088316974533,14.794518661341414,96.17077537529266,90.53656521140338,4.6786943947114725,80.03649635036497,1.8043955747357858,6.750437554747364,10.848872660821538,pineapple
7214,327.8233743906021,0.85,0.8435409479947863,0.9973731508364441,95.83918862198001,14.87649015802606,86.3745494871084,90.33407263654006,4.674383143886887,82.82021070141391,1.8065526705484263,6.7238468005769185,10.650579077652754,pineapple
6369,352.93607211112976,0.87,0.6425235006114389,0.9370999779298168,90.05144452155253,14.427068613597111,136.72146333804366,140.0849426911603,4.721620348563354,81.99717381064531,1.819480440223113,7.515754237437067,10.001035713933794,pineapple
6457,363.7644993066788,1.1235955056179776,0.6131970044786057,0.9292653090595092,90.67142736471587,14.438129162149606,138.12482577048164,137.69738268545765,4.648133808270094,84.31547158122967,1.8092012673378997,7.154156660686784,9.06615338753398,pineapple
6467,355.90663492679596,1.0,0.6415648418081035,0.943330172853913,90.74161193081318,14.328900572135456,123.65470852017937,134.094325034792,4.607391371578784,80.59687644966755,1.830536660348197,9.665124892457557,11.688756120562351,pineapple
6118,346.35028553009033,1.0795454545454546,0.6408969970191039,0.9310607213513925,88.25916119412038,13.428571428571429,132.2745995423341,135.58744687806472,4.632069303694018,81.31824125531219,1.8186442266335299,7.875047193492374,9.828634725781052,pineapple
6253,343.07820773124695,1.0,0.6675933892063023,0.9462772397094431,89.22761272851007,14.056292979369902,124.6401727170958,133.95122341276186,4.630737246121861,77.72749080441388,1.8311764600735585,9.59913341194451,11.794035288705937,pineapple
7103,339.17871272563934,1.0869565217391304,0.7758799042499619,0.9788465513677392,95.09900360284466,14.49063775869351,96.30930592707307,117.70308320427988,4.585245670843306,75.53428128959594,1.8314630185474927,8.536343516001374,12.902493198465786,pineapple
6314,358.93607234954834,1.1235955056179776,0.6158574920566446,0.9187340851218625,89.6617782862788,13.428254672157111,133.20161545771302,136.49952486537853,4.638105796642382,84.08457396262274,1.8169816571495498,7.708260801276736,9.925956190899283,pineapple
65357,5511.335797548294,0.7878228782287823,0.027038850691929857,0.3467095299101092,288.4703051013328,67.07774224643114,71.45577367382224,73.8880456569304,4.932371436877458,52.04798261854124,1.2408203755723541,5.394137360578774,6.993385800141444,pineapple
7016,335.86500453948975,1.0869565217391304,0.7815736958669108,0.976546732549238,94.5148064901045,15.882981755986316,78.69783352337514,92.17602622576968,4.665336374002281,72.72733751425314,1.8307514588367302,8.236183374088307,14.699449675449783,pineapple
6240,338.10764491558075,1.098901098901099,0.6859373833135066,0.9415314975480951,89.13481227414694,14.286858974358974,122.38653846153846,142.29839743589744,4.623237179487179,82.42548076923077,1.8258392936453007,8.097517715448863,10.347628541226799,pineapple
6235,337.76449966430664,1.098901098901099,0.6867810740226479,0.9404223227752639,89.09909405501125,14.249077786688051,121.72830793905374,142.39486768243785,4.637530072173216,84.65918203688854,1.8260735100942247,8.129475393597769,10.454352456906278,pineapple
6385,350.9360727071762,1.1363636363636365,0.6515004835273348,0.9397998233735649,90.16448576426316,13.797337509788568,132.3469068128426,139.48159749412687,4.64494909945184,85.22631166797181,1.813549015103866,7.153770758524508,10.758214678568747,pineapple
6710,348.450790643692,0.91,0.6944635813039081,0.9498867497168743,92.43071645926446,14.13994038748137,150.0488822652757,144.89016393442623,4.7326378539493295,83.72056631892697,1.8231646418277303,7.666097975233404,10.614440318557843,pineapple
6498,350.69343173503876,0.9278350515463918,0.6639483672355782,0.9338219443845657,90.95883993152665,14.10156971375808,139.51431209602956,144.14666051092644,4.751154201292706,84.80378578024008,1.821226994797454,7.830184751142802,11.693014641061309,pineapple
5775,333.03657746315,1.1728395061728396,0.6543016011433561,0.9425493716337523,85.74939283076915,13.625627705627705,131.3838961038961,122.32519480519481,4.652987012987013,81.2025974025974,1.8109212983293077,6.916056557666069,14.120571026815183,pineapple
6584,366.35028553009033,1.098901098901099,0.6164624351544231,0.9338344798241259,91.55877436126103,15.959447144592952,122.66054070473876,139.10510328068042,4.628948967193196,78.93226002430134,1.8286918195178217,9.174178332535499,13.100737081149653,pineapple
6491,351.62236392498016,1.0543478260869565,0.6597334350136147,0.9431851206044755,90.9098338183276,13.975812663688183,126.35418271452781,137.7481127715298,4.605607764597134,79.43460175627793,1.818861005417186,7.707750166145069,9.285779864967603,pineapple
6352,354.24978017807007,1.0309278350515463,0.6360645251247149,0.9326090148289532,89.93118251284008,14.327455919395465,124.74244332493703,135.76212216624685,4.62389798488665,83.38082493702771,1.8290056697617967,9.423010764471577,10.65045581856531,pineapple
6556,353.5218585729599,1.098901098901099,0.6591985833366713,0.9434451000143905,91.36387937956513,16.03569249542404,126.76555826723612,143.86058572300183,4.62111043319097,80.51403294691886,1.831401576612011,9.888854364899514,14.096993684924188,pineapple
7115,331.2792181968689,1.098901098901099,0.8146974993498565,0.9844344517468004,95.17930111526708,18.339564300773016,78.47111735769501,91.08910751932537,4.6397751229796205,71.64371047083627,1.8272048386670545,8.57755078858122,10.352828852221124,pineapple
6160,348.4507910013199,1.0326086956521738,0.637540335626073,0.9287598944591029,88.5615921015911,14.758766233766234,130.23555194805195,140.41022727272727,4.632305194805195,86.80762987012987,1.8176759075218918,7.7446100332648555,9.183787119985901,pineapple
6797,319.0365779399872,1.1627906976744187,0.8391627109897819,0.995314101625421,93.02800215830125,13.640870972487862,97.73635427394439,113.03781079888186,4.644107694571134,82.68647932911578,1.8199039541025417,7.412585856324785,9.734148860067018,pineapple
7244,331.33809328079224,0.86,0.8291737948294875,0.9973840011014732,96.03825936605432,14.752346769740475,86.57827167310877,90.40681943677527,4.686913307564882,82.19561016013252,1.8031866963767147,6.656811774076529,10.326451637160023,pineapple
4186592,23112.868544220924,0.5117096018735363,0.09848334811965083,0.8093843603853292,2308.795030328997,29.60928626434102,132.71670322782828,123.77674777002392,4.7997294696975485,14.310018745557246,1.5135846545737264,3.8886408662487733,10.00585855131225,pineapple
6983,330.5929275751114,1.098901098901099,0.802906158812719,0.9785594170403588,94.29226766223009,16.896892453100385,80.13418301589574,91.98840040097379,4.652441643992553,72.4137190319347,1.831509875399037,8.451956038011325,12.696030518957372,pineapple
6527,357.8650048971176,0.88,0.6404496812609817,0.9449149475208107,91.16158460934302,14.543741381951891,136.12563199019456,140.4446146774935,4.729278382105102,84.89581737398498,1.8177686621075715,7.424283092112055,9.725473224375383,pineapple
7298,332.16652023792267,0.85,0.8311932530537876,0.9976078190144214,96.39555071411344,15.94313510550836,76.55919429980817,89.11277062208825,4.697040285009591,79.73554398465333,1.80594589677738,6.731254724398429,10.603006018841375,pineapple
6129,304.4507910013199,1.1975308641975309,0.830931593412448,0.9903053805138148,88.33846936460814,15.838146516560613,74.9900473160385,87.10066895088922,4.7407407407407405,80.17376407244248,1.8164675975447737,7.161919908144398,9.558915363125193,pineapple
6656,357.8650041818619,1.1363636363636365,0.653107567873928,0.9475407502313332,92.05803826802547,14.185997596153847,132.36959134615384,140.42743389423077,4.6649639423076925,86.162109375,1.8114035868971392,6.9685255490607,10.531977449028073,pineapple
7224,332.7523066997528,0.85,0.8198708616673094,0.9942196531791907,95.90559144891822,14.704457364341085,92.9594407530454,91.77934662236987,4.690891472868217,82.77616279069767,1.799787943193423,6.554008691963097,10.444835597904063,pineapple
6723,313.42135322093964,1.1494252873563218,0.860034379883265,0.9979219237049132,92.5202110852245,13.295998810055035,102.42317417819426,115.34017551688234,4.632158262680351,81.13119143239625,1.8253294910181994,7.503320787530505,11.213781703263388,pineapple
6388,349.0782071352005,1.0,0.6587631506317962,0.9410031671208662,90.18566522329488,14.495616781465248,126.24373825923607,136.29007514088917,4.664057608015028,82.91092673763306,1.8284698070485497,9.24819676310886,10.193214093010328,pineapple
7250,331.92388010025024,0.85,0.8269340470084342,0.9951956074124915,96.07802401865855,15.580137931034482,77.2791724137931,89.47572413793104,4.692551724137931,80.75586206896551,1.8104311578110786,6.8187263376251455,11.376559643301299,pineapple
6113,339.5218588113785,1.1904761904761905,0.6663904736557533,0.9448222565687789,88.22308845742168,14.523965319810241,132.53230819564862,142.7510224112547,4.657614919025028,86.18190741043678,1.8113235875558076,6.844437393948635,10.345344577548742,pineapple
70491,2438.400265932083,0.5882352941176471,0.14898191130278493,0.7667607564163227,299.58626261550506,38.73947028698699,194.79404462981088,131.1495793789278,4.699011221290661,54.29842107503085,1.5376328669654362,4.120329084849036,8.083464593367749,pineapple
6130,341.2792179584503,1.0898876404494382,0.6613793830837893,0.9350213544844417,88.34567566794964,13.37536704730832,130.48417618270798,134.8588907014682,4.648123980424144,81.57504078303425,1.8172281864423994,7.922110745172079,9.226081265095736,pineapple
6436,346.10764491558075,1.075268817204301,0.6751550416113489,0.9413485446833406,90.52386265463659,14.037756370416409,123.78495960223742,140.77128651336233,4.628962088253574,83.56044126786824,1.8238359991820414,7.906413417055955,10.095254950489288,pineapple
6015,305.76449942588806,1.25,0.8084838976540227,0.9902049551403408,87.51306109137083,12.840066500415627,103.27381546134663,109.02543640897755,4.680631753948462,85.80548628428927,1.8099975454099977,6.679770204744887,10.06794009437705,pineapple
6394,350.8355666399002,0.86,0.6527926669730573,0.9446003841040036,90.22800922682839,14.918204566781357,139.23037222395996,141.14779480763215,4.7758836409133565,86.90100093837972,1.817922744074263,7.501136576484224,9.737238589346322,pineapple
6508,353.03657746315,0.89,0.6561724617545851,0.9405983523630582,91.0288028985136,15.193146896127843,155.30301167793485,147.85709895513216,4.736170866625692,86.39751075599263,1.8203021933156622,7.614418265359081,10.474133328848435,pineapple
43858,2380.520980000496,1.7925531914893618,0.09725560963990064,0.7592092507962886,236.30856936005256,46.889096630033286,161.35357289434083,76.42699165488622,4.919444571115874,86.74814173012905,1.4317131324975672,3.8531305171280246,8.23786622156265,pineapple
6598,345.2792180776596,0.89,0.6954746365854745,0.9478523200689556,91.65606644495826,14.883904213397999,157.7505304637769,148.40542588663232,4.737799333131252,85.64413458623825,1.8209551819489171,7.676305158191975,10.66818578959971,pineapple
701877,21880.182793736458,1.5099415204678364,0.018423366145361667,0.6439427579525271,945.3346243209764,21.407396167704597,150.0224953944922,116.62182975079679,4.849638896843749,66.79482302454704,1.2740511883338015,3.6966217037629083,6.6628696532785785,pineapple
6095,303.62236392498016,1.2658227848101267,0.8308374411063398,0.9938040110875591,88.093104299717,12.85512715340443,102.43740771123872,106.92091878589008,4.70090237899918,84.00984413453651,1.8045902786148367,6.576285723876661,9.41222183634696,pineapple
6365,350.93607199192047,0.87,0.64945976422161,0.9377532228360957,90.0231620319977,14.408169677926159,136.3336999214454,139.8127258444619,4.712175962293794,84.49253731343283,1.8194886899627019,7.515259247708876,9.957114455643948,pineapple
6617,349.8650041818619,0.9,0.6793131026542505,0.941653621744699,91.78794075210845,14.396705455644552,158.14281396403203,147.08417711954058,4.740667976424361,86.90116366933655,1.8244701687230696,7.9558709142162956,11.34617920040521,pineapple
6505,343.2792183160782,0.9,0.6936847383179834,0.9512319953206112,91.00781965579789,13.564335126825519,130.32882398155266,137.8913143735588,4.748501152959262,85.5749423520369,1.8232012942155573,7.848319434020836,10.406874864540393,pineapple
6552,319.58073341846466,1.2658227848101267,0.8061624670189066,0.9960474308300395,91.3360032906235,13.312881562881563,102.27167277167277,101.12286324786325,4.690934065934066,82.70375457875458,1.7946104684116342,6.396865479615614,9.158060970418678,pineapple
6538,350.10764515399933,1.1363636363636365,0.6702727932838368,0.9458912037037037,91.23836990805181,14.384521260324258,132.33511777301928,141.4131232792903,4.656775772407464,85.88406240440501,1.8110743224355972,6.906275282177034,10.420725310587544,pineapple
5765,319.3797229528427,1.3333333333333333,0.7102226132892365,0.9719295287869848,85.67511876500792,15.911361665221163,77.41335646140503,88.82307025151778,4.722636600173461,78.07025151777971,1.7867816845713236,6.136432688288892,9.417187044644042,pineapple
68895,2109.695519566536,4.089385474860335,0.1945171990829321,0.7229579415715245,296.1753508219903,87.47134044560563,138.1817838740112,91.00335292836925,5.133855867624646,2.4835619420857826,0.6348921298097199,1.4982829425124247,2.1291280746024883,pineapple
6609,346.1076453924179,0.91,0.6933032407884424,0.9426615318784767,91.73243783501391,14.568164623997578,159.0181570585565,147.7175064306249,4.744136783174459,87.19927371765775,1.8232064283489375,7.721293287139273,11.040840967602621,pineapple
6391,312.6518017053604,1.2820512820512822,0.8215931508520301,0.9930852303628311,90.20683970964966,14.830230010952903,96.9829447660773,100.12173368799874,4.664528242841496,75.53043342199969,1.8010472933365234,6.479683925763682,10.822530569469425,pineapple
122997,4264.695850968361,0.5710102489019033,0.08498225589915259,0.6443124939430529,395.7330467421072,24.383049993089262,168.81905249721538,180.76981552395586,4.719757392456726,68.19654137905803,1.2362108363290198,3.1949869113646785,5.566990628723571,pineapple
6534,348.83556735515594,1.0309278350515463,0.6747571195173527,0.9408207343412527,91.21045546043257,14.728497092133455,120.59902050811142,144.2262014080196,4.637894092439547,84.2584940312213,1.8274346020275343,8.215529975256006,11.108226095278011,pineapple
6188,333.3208477497101,1.0212765957446808,0.6998987431386389,0.953319981512864,88.76264024250962,15.194408532643827,121.87960568842922,146.49935358758887,4.62120232708468,84.8489010989011,1.832243272483913,9.5102898556047,12.064092402470873,pineapple
6322,353.76449978351593,1.1494252873563218,0.6347984487190624,0.9347922519591897,89.71856219208875,14.046346093008541,139.1521670357482,136.7125909522303,4.652957924707371,85.83359696298639,1.8083087666696214,7.048989048115635,9.117445920383416,pineapple
6881,322.7939373254776,1.1627906976744187,0.8298711815173284,0.9863111875582312,93.60107535345229,18.10797849149833,75.76849295160586,86.91047812817905,4.677663130358959,69.41069611975004,1.8197321616015067,7.342855578292298,10.771778520143664,pineapple
